state_idx,fe,cp,value
18,7,0,0.09863429507957935
18,7,1,0.10057295207090224
18,7,2,0.10175813204557681
18,8,0,0.10225158323997442
18,8,1,0.10364524348159651
18,8,2,0.10449095466543547
18,9,0,0.10484446029148453
18,9,1,0.10583674253915609
18,9,2,0.10643431287755684
18,10,0,0.10668445396998591
18,10,1,0.10738207799716658
18,10,2,0.1077981517477638
18,11,0,0.10797226010250091
18,11,1,0.10845384831371092
18,11,2,0.10873710911691468
18,12,0,0.10885539535172903
18,12,1,0.10917866418671134
18,12,2,0.10936469197753625
18,13,0,0.10943534122900062
18,13,1,0.10966096020371166
18,13,2,0.10973282286737457
18,14,0,0.1106964681922797
18,14,1,0.11166399795730567
18,14,2,0.11157576254248502
18,15,0,0.11157576254248502
18,15,1,0.11157576254248502
18,15,2,0.11157576254248502
18,16,0,0.11157576254248502
18,16,1,0.11157576254248502
18,16,2,0.11157576254248502
18,17,0,0.11157576254248502
18,17,1,0.11157576254248502
18,17,2,0.11157576254248502
