t_h,X_gDW_L,N_gN_L,N_free_gN_L,G_g_L,F_g_L,E_g_L,O2_g_L,Prot_g_L,Carb_g_L,P_frac_gProt_gDW,C_frac_gCarb_gDW,GAM_mmol_gDW,AA_phe_mmol_L,AA_leu_mmol_L,AA_val_mmol_L,AA_met_mmol_L,AA_tyr_mmol_L,pea_g_L,pea_mg_L,isoamyl_g_L,isoamyl_mg_L,isobutanol_g_L,isobutanol_mg_L,methionol_g_L,methionol_mg_L,tyrosol_g_L,tyrosol_mg_L,ethyl_acetate_g_L,ethyl_acetate_mg_L
61.0,2.1517349435924253,0.0009701200135200856,0.0,96.90803543755577,95.77342246108022,13.270299119450925,0.0,0.5031526344105162,0.6176379175299637,0.233835787213865,0.2870418214702538,47.627506843308296,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
62.0,2.1517349435924253,0.0009701200135200856,0.0,96.15291900267688,95.43543949700388,13.829360036765554,0.0,0.4855422922061481,0.6145497279423139,0.22565153466137972,0.2856066123629026,47.46999277588217,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
63.0,2.1517349435924253,0.0009701200135200856,0.0,95.4044141847362,95.09876004879533,14.384372793948172,0.0,0.4685483119789329,0.6114769793026024,0.21775373094823142,0.2841785793010881,47.31799170081595,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
64.0,2.1517349435924253,0.0009701200135200856,0.0,94.66237514925089,94.76334515808725,14.935431902495534,0.0,0.4521491210596702,0.6084195944060894,0.2101323503650433,0.28275768640458265,47.17131066337705,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.25520210270545e-17,4.25520210270545e-14
65.0,2.1517349435924253,0.0009701200135200856,0.0,93.92666170400547,94.4291573546082,15.482628227111274,0.0,0.43632390182258174,0.6053774964340589,0.20277771810226677,0.28134389797255976,47.02976346224851,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.25520210270545e-17,4.25520210270545e-14
66.0,2.1517349435924253,0.0009701200135200856,0.0,93.19713900287398,94.09616057748146,16.02604917743606,0.0,0.42105256525879137,0.6023506089518886,0.19568049796868744,0.27993717848269695,46.89317041315947,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.25520210270545e-17,4.25520210270545e-14
67.0,2.1517349435924253,0.0009701200135200856,0.0,92.47367726945399,93.76432010181234,16.565778886940436,0.0,0.40631572547473366,0.5993388559071292,0.1888316805397834,0.2785374925902835,46.76135812078854,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054524e-17,4.255202102705452e-14
68.0,2.1517349435924253,0.0009701200135200856,0.0,91.756151538917,93.43360247013685,17.101898380014543,0.0,0.39209467508311796,0.5963421616275936,0.18222257172089096,0.2771448051273321,46.6341592586506,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,1.2726902775007407e-18,1.2726902775007407e-15,0.1096903796642317,109.6903796642317,4.2552021027054524e-17,4.255202102705452e-14
69.0,2.1517349435924253,0.0009701200135200856,0.0,91.04444141662974,93.1039754283452,17.63448572819185,0.0,0.37837136145520883,0.5933604508194557,0.17584478171065976,0.27575908110169545,46.51141235668749,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,1.2726902775007407e-18,1.2726902775007407e-15,0.1096903796642317,109.6903796642317,4.5554552859958915e-17,4.555455285995891e-14
70.0,2.1517349435924253,0.0009701200135200856,0.0,90.33843085223455,92.7754078657293,18.16361619635722,0.0,0.36512836380427655,0.5903936485653584,0.16969021435078668,0.27438028569618694,46.392961596293084,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,4.253086772974528e-16,4.2530867729745283e-13,0.02112044708920851,21.120447089208508,1.2726902775007407e-18,1.2726902775007407e-15,0.1096903796642317,109.6903796642317,4.5554552859958915e-17,4.555455285995891e-14
71.0,2.1517349435924253,0.0009701200135200856,0.0,89.6380079279967,92.44786975883548,18.68936237971206,0.0,0.3523488710711269,0.5874416803225315,0.16375105684850916,0.27300838426770596,46.278656612512485,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,6.532462626045168e-16,6.532462626045168e-13,0.02112044708920851,21.120447089208508,1.2726902775007407e-18,1.2726902775007407e-15,0.1096903796642317,109.6903796642317,4.5554552859958915e-17,4.555455285995891e-14
72.0,2.1517349435924253,0.0009701200135200856,0.0,88.9430646603337,92.12133211883224,19.21179433219972,0.0,0.34001666058363744,0.5845044719209188,0.15801976985881133,0.27164334234636744,46.16835230316421,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,6.532462626045168e-16,6.532462626045168e-13,0.02112044708920851,21.120447089208508,1.2726902775007407e-18,1.2726902775007407e-15,0.1096903796642317,109.6903796642317,4.5554552859958915e-17,4.555455285995891e-14
