state_idx,fe,cp,value
18,7,2,0.0007651524838684619
18,8,0,0.0007758550168908774
18,8,1,0.0006451579436634352
18,8,2,0.0005450461413351419
18,9,0,0.0005550416536063168
18,9,1,0.00045720117342592387
18,9,2,0.0003839789519277731
18,10,0,0.00039211189059393746
18,10,1,0.00031966888720071286
18,10,2,0.0002661016775020652
18,11,0,0.0002723307129580979
18,11,1,0.00021900955583816184
18,11,2,0.00017981075734316195
18,12,0,0.0001844847830368252
18,12,1,0.00014531298787596357
18,12,2,0.00011661897346930396
18,13,0,0.00012008977489425249
18,13,1,9.133170740441832e-05
18,13,2,0.0
18,14,0,7.713959301660209e-05
18,14,1,0.0
18,14,2,0.0
18,15,0,0.0
18,15,1,0.0
18,15,2,0.0
18,16,0,0.0
18,16,1,0.0
18,16,2,0.0
18,17,0,0.0
18,17,1,0.0
18,17,2,0.0
19,0,0,0.0
19,0,1,0.0
19,0,2,0.0
19,1,0,0.0
19,1,1,0.0
19,1,2,0.0
19,2,0,0.0
19,2,1,0.0
19,2,2,0.0
19,3,0,0.0
19,3,1,0.0
19,3,2,0.0
19,4,0,0.0
19,4,1,0.0
19,4,2,0.0
19,5,0,0.0
19,5,1,0.0
19,5,2,0.0
19,6,0,0.0
19,6,1,0.0
19,6,2,0.0
19,7,0,0.0
19,7,1,0.0
19,7,2,0.0
19,8,0,0.0
19,8,1,0.0
19,8,2,0.0
19,9,0,0.0
19,9,1,0.0
19,9,2,0.0
19,10,0,0.0
19,10,1,0.0
19,10,2,0.0
19,11,0,0.0
19,11,1,0.0
19,11,2,0.0
19,12,0,0.0
19,12,1,0.0
19,12,2,0.0
19,13,0,0.0
19,13,1,0.0
19,13,2,0.0
19,14,0,0.0
19,14,1,2.3892962527246122e-15
19,14,2,0.0
19,15,0,0.0
19,15,1,0.0
19,15,2,0.0
19,16,0,0.0
19,16,1,0.0
19,16,2,0.0
19,17,0,0.0
19,17,1,0.0
19,17,2,0.0
